age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
67,4,106143,4,4,9,4,0,1,20051,0,40,0
90,1,139660,1,1,9,1,1,0,0,0,37,0
29,1,385092,1,1,3,2,0,0,0,0,36,0
29,0,95108,0,3,0,0,0,1,0,0,40,0
21,1,85088,1,3,4,2,0,0,0,0,37,0
43,1,187795,6,4,1,4,0,1,0,0,45,0
46,1,377401,0,4,7,4,0,1,0,1902,70,10
39,1,181943,6,3,1,0,0,0,0,0,35,0
45,1,158685,0,2,9,0,0,0,0,0,40,0
35,1,220595,0,4,6,4,0,1,0,0,40,0
63,6,28856,2,4,4,4,0,1,0,0,55,0
40,1,88909,6,4,1,4,0,1,15024,0,50,0
41,1,197093,6,1,3,0,1,1,0,0,40,0
23,1,148948,1,3,1,0,0,1,0,0,45,0
42,1,341204,9,1,3,1,0,0,8614,0,40,0
28,1,250135,1,1,1,0,0,0,0,0,40,0
51,3,40808,6,3,3,0,4,0,0,0,43,0
54,1,101017,2,4,6,4,0,1,0,0,40,0
54,0,187221,2,3,0,0,0,0,0,0,25,0
47,6,228372,7,4,3,4,0,1,0,0,48,0
18,1,184016,8,3,9,2,0,0,0,0,20,0
25,1,486332,0,1,4,0,0,1,0,0,40,2
45,6,311080,1,4,5,4,0,1,0,0,40,0
29,1,177119,10,1,11,0,0,0,2174,0,45,0
43,6,196308,0,1,1,1,4,0,0,0,40,0
31,3,142470,6,3,1,0,1,0,0,0,40,0
29,1,274969,0,3,6,1,0,0,0,0,42,0
33,1,180656,1,5,6,0,0,1,0,0,40,1
56,1,155449,6,4,3,4,0,1,0,0,50,0
30,1,104052,0,3,2,0,0,1,0,1741,42,0
23,1,199915,6,3,5,2,0,0,0,0,35,0
36,1,208358,5,1,3,0,0,1,99999,0,45,0
54,5,206964,1,4,9,4,0,1,0,1977,40,0
40,1,201495,6,1,12,0,0,1,0,0,45,0
35,1,139364,0,4,9,4,0,1,0,1902,40,0
43,1,111483,1,4,9,4,0,1,7298,0,40,0
30,1,77143,6,3,1,2,1,1,0,0,40,17
23,1,175424,1,3,5,2,1,0,0,0,40,0
25,1,197036,3,3,6,2,0,1,0,0,40,0
19,1,292590,0,4,9,3,0,0,0,0,25,0
44,4,37618,0,4,10,4,0,1,0,0,40,0
55,1,239404,3,4,7,4,1,1,0,0,45,0
27,1,147340,0,3,4,0,0,0,0,0,50,0
51,1,183709,10,2,3,1,0,0,0,0,40,0
23,3,350680,9,3,1,2,0,0,0,0,40,14
57,1,20953,1,4,9,4,0,1,0,1902,40,0
41,0,129155,8,0,0,3,1,0,0,0,40,0
25,1,241825,1,3,1,2,0,1,0,0,46,0
46,4,220832,1,4,1,4,0,1,0,0,58,0
35,2,140752,0,4,6,4,0,1,0,0,40,0
48,1,102102,10,4,11,4,0,1,0,0,50,0
45,1,48495,6,4,3,4,0,1,0,0,42,0
41,1,322980,0,2,5,0,1,1,2354,0,40,0
37,1,193855,0,4,7,4,0,1,0,0,45,0
28,1,142712,1,4,6,4,0,1,0,0,40,0
49,1,94638,0,2,5,1,0,0,0,0,40,0
40,1,199303,0,4,5,4,0,1,0,0,40,0
31,1,397467,0,4,6,4,0,1,0,0,40,0
31,1,258932,0,5,4,0,0,0,0,0,80,18
25,1,109009,8,4,6,4,0,1,0,0,40,0
50,4,401118,0,4,6,4,0,1,99999,0,50,0
31,2,123037,1,3,11,0,0,1,0,0,13,0
42,1,157367,0,3,5,1,1,0,0,0,35,1
40,1,135056,0,3,5,0,0,0,0,0,45,0
48,1,165267,3,4,10,4,1,1,0,0,40,0
25,1,195914,1,3,9,2,1,0,3418,0,30,0
31,1,144064,0,4,6,4,0,1,0,0,48,0
30,1,74966,10,4,5,5,0,0,0,0,24,0
38,1,133963,6,1,3,0,0,0,0,0,50,0
46,5,120131,5,4,3,4,0,1,99999,0,60,0
19,2,536725,1,3,5,3,0,0,0,0,15,19
51,0,203953,0,4,0,4,0,1,0,0,40,0
17,1,177629,8,3,9,2,0,0,0,0,20,0
17,1,158704,3,3,9,2,0,1,0,0,20,0
55,1,49996,8,3,2,0,1,0,0,0,40,0
56,1,128764,2,0,7,0,0,1,0,0,20,0
28,1,96219,6,4,4,5,0,0,0,0,15,0
35,1,179668,1,4,3,4,0,1,0,0,40,0
59,1,59469,7,4,11,4,0,1,0,0,40,15
51,1,95128,0,1,6,0,0,1,0,0,40,0
31,1,247444,10,4,2,4,0,1,0,0,40,31
19,1,162954,13,3,4,2,0,0,0,0,20,0
56,1,122390,10,4,9,4,0,1,15024,0,40,0
37,4,58343,0,1,10,1,0,1,0,0,56,0
38,6,223004,1,1,12,0,0,1,0,0,75,0
22,0,211013,1,3,0,2,0,0,0,0,40,2
40,1,200479,10,4,3,4,0,1,0,0,40,0
28,1,403671,0,3,4,3,0,1,0,0,40,2
58,1,298601,14,4,2,4,1,1,3781,0,40,0
31,6,243665,0,4,12,4,0,1,0,0,41,0
27,1,588905,0,4,6,4,0,1,0,0,40,0
40,1,360884,1,3,11,0,0,0,0,0,50,0
48,1,38950,0,4,11,4,0,1,0,0,89,0
66,1,313255,1,4,9,4,0,1,0,0,24,0
41,1,320744,0,3,6,0,0,1,3325,0,50,0
31,1,167725,6,4,3,4,2,1,15024,0,48,8
50,4,127151,7,4,3,5,0,0,0,0,40,10
23,1,148709,0,4,5,3,0,0,0,0,35,0
29,1,330132,6,3,9,0,0,0,0,0,60,0
31,1,173495,0,3,4,2,0,1,0,0,35,0
66,6,189834,2,0,4,0,0,0,0,0,20,0
65,1,243569,1,0,4,1,0,0,0,0,24,0
54,1,50385,6,1,1,0,1,0,0,0,45,0
59,1,146391,4,4,3,4,0,1,0,0,50,0
56,1,200235,10,4,6,4,0,1,0,0,48,0
36,1,162651,0,2,5,0,0,1,0,0,40,31
48,1,50880,1,4,6,4,0,1,0,0,40,17
39,1,188038,1,1,8,0,0,1,0,0,40,0
50,6,199995,6,1,12,0,0,1,0,0,40,0
31,1,308540,1,4,6,4,0,1,0,0,40,0
38,1,222450,12,4,2,4,0,1,0,0,40,2
24,1,508548,0,4,10,4,0,1,0,0,50,0
20,1,226978,0,3,4,2,0,1,0,0,35,0
59,6,165695,1,4,6,4,0,1,0,0,40,0
42,6,126319,6,4,3,5,0,0,0,0,40,0
24,1,217226,1,3,4,0,0,1,0,0,30,0
59,5,107287,3,0,1,1,0,0,0,2559,50,0
58,1,225394,0,4,6,4,0,1,0,1902,40,0
35,1,163392,1,4,7,4,2,1,0,0,40,1
47,4,159869,0,4,10,4,0,1,0,0,56,0
31,1,201122,6,4,9,4,0,1,0,1902,45,0
27,1,236246,9,4,1,4,0,1,0,0,40,0
34,0,317219,1,4,0,5,0,0,0,0,20,0
63,1,188976,6,4,5,4,0,1,0,0,40,0
39,1,207824,0,3,8,2,0,1,0,0,60,0
25,1,29020,9,1,5,0,1,0,0,0,45,0
35,1,243409,1,4,7,4,0,1,0,0,40,17
21,1,185357,0,3,5,0,0,1,0,0,50,0
40,5,190290,6,4,9,4,0,1,0,0,40,1
20,0,114746,8,5,0,2,2,0,0,1762,40,11
28,1,192588,0,4,2,4,0,1,0,0,40,0
56,1,111218,0,4,7,4,0,1,0,0,60,0
40,6,42703,1,4,5,5,0,0,0,0,40,0
80,0,107762,0,0,0,0,0,1,0,0,24,0
44,1,261899,1,4,2,4,0,1,0,0,44,0
50,1,108933,14,4,6,4,0,1,2885,0,40,0
45,0,98265,0,1,0,0,0,0,0,0,40,0
47,1,298037,10,1,3,1,0,0,0,0,44,0
19,1,206599,1,3,5,2,0,0,0,0,16,0
24,1,206008,9,3,3,2,1,1,0,0,20,0
83,0,251951,0,0,0,0,0,0,0,0,20,0
50,2,173020,1,4,6,4,0,1,0,0,40,0
29,1,52636,0,4,7,4,0,1,0,0,40,0
26,1,227489,0,3,11,3,1,1,0,0,40,1
49,2,183710,4,4,1,4,0,1,0,0,50,0
25,1,34803,6,3,1,2,0,0,0,0,20,0
45,6,235431,0,2,4,1,1,0,0,0,40,0
54,1,152652,0,4,7,4,0,1,0,0,65,0
46,2,119904,5,3,3,0,0,0,0,1564,55,0
56,1,105363,6,4,1,4,0,1,4508,0,40,0
33,2,150657,6,3,3,3,1,0,0,0,40,0
40,1,93955,1,4,3,5,0,0,0,0,40,0
45,1,140644,0,4,9,4,0,1,0,0,50,0
25,1,322585,0,3,9,0,0,1,0,0,45,0
36,1,127306,6,3,1,2,0,0,0,0,40,0
30,4,176185,1,5,6,2,0,1,0,0,60,0
49,1,40000,6,4,9,4,0,1,4064,0,44,0
51,3,73670,4,4,3,4,0,1,4386,0,52,0
18,0,113185,8,3,0,2,0,1,0,0,25,0
28,1,95566,11,5,4,2,3,0,0,0,35,27
54,1,98535,6,4,1,4,0,1,0,0,40,0
21,2,299153,1,3,5,2,0,0,0,0,15,0
32,1,211743,6,3,9,0,0,1,0,0,45,0
48,1,176140,8,1,4,1,1,0,0,0,40,0
49,1,379779,6,1,1,0,0,0,0,0,40,0
23,1,133582,11,3,10,0,0,1,0,0,36,2
24,1,322674,9,3,8,0,0,1,0,0,48,0
31,1,119432,6,4,9,4,0,1,0,0,40,0
35,1,30381,6,4,9,4,0,1,0,0,45,0
25,1,184303,1,2,14,3,0,0,0,0,30,29
23,1,197207,6,3,3,0,0,0,0,0,40,0
18,2,109445,0,3,4,2,0,1,0,0,25,0
41,0,152880,0,1,0,0,1,0,0,0,28,0
46,1,173243,0,4,6,4,0,1,0,0,40,0
38,1,326886,10,4,1,4,0,1,0,0,45,0
29,3,116394,6,6,3,4,0,1,0,0,50,0
24,1,182342,6,3,9,2,0,1,0,0,40,0
32,1,206051,1,3,5,0,0,1,0,0,35,0
54,5,96460,0,4,1,4,0,1,7688,0,60,0
46,1,269045,5,4,3,4,1,1,0,0,40,0
37,1,272950,0,4,1,4,0,1,0,0,40,0
61,1,120939,5,4,7,4,0,1,0,0,5,0
20,1,48121,0,3,8,2,0,1,0,0,40,0
22,1,188569,1,3,5,0,0,0,0,0,20,0
30,1,190385,6,4,4,5,0,0,0,0,40,0
38,1,114059,1,4,9,4,0,1,0,0,60,0
49,6,126446,1,3,4,1,0,0,0,0,30,0
32,1,440129,1,4,8,4,0,1,0,0,38,2
52,1,145333,6,1,9,0,0,1,0,0,60,0
28,1,273929,0,4,9,4,0,1,0,1628,60,0
33,1,231826,11,4,8,4,0,1,0,0,40,2
35,1,177121,0,1,4,0,0,0,0,0,35,0
25,1,102476,6,3,10,2,0,1,27828,0,50,0
30,1,39386,1,4,1,4,1,1,0,0,99,0
19,1,231972,8,3,5,2,0,0,0,0,20,0
51,5,54342,5,1,3,0,0,1,27828,0,60,0
36,1,133974,10,1,9,1,0,0,0,0,40,0
18,1,426895,13,3,10,2,0,1,0,0,55,0
40,1,259307,1,3,1,0,0,1,0,0,50,0
21,1,253612,1,3,3,2,0,0,1055,0,32,0
29,1,192384,0,3,6,0,0,1,0,0,40,0
51,1,249706,1,1,5,1,0,0,0,0,40,0
44,1,139907,1,3,9,2,0,1,0,0,50,0
45,1,165937,0,1,7,2,0,1,0,0,60,0
58,4,234841,0,4,10,4,0,1,0,0,72,0
44,6,387844,13,4,8,4,0,1,0,0,40,0
34,6,143766,1,3,12,2,0,1,0,0,40,0
55,1,144071,6,4,11,4,0,1,0,0,18,0
50,1,215990,0,4,6,4,0,1,0,0,40,0
74,1,188709,5,4,3,4,0,1,99999,0,50,0
19,0,28967,1,3,0,0,0,1,0,0,40,0
18,1,188241,8,3,4,2,0,1,0,0,16,0
23,1,231160,1,3,4,2,0,1,0,0,25,0
36,1,124818,0,4,2,4,0,1,0,0,40,0
35,1,46385,0,4,7,4,0,1,5178,0,90,0
45,1,172960,1,1,12,0,0,1,0,0,70,0
65,0,115513,6,4,0,4,0,1,5556,0,48,0
37,1,105021,6,4,9,4,0,1,0,0,50,0
34,6,243867,8,2,2,0,1,1,0,0,40,0
22,1,116800,9,3,12,2,0,1,0,0,60,0
20,1,110597,1,3,9,2,0,0,0,0,30,0
34,1,187203,9,3,9,1,0,1,0,0,50,0
31,4,348038,6,4,3,4,0,1,0,1902,50,13
72,0,118902,4,4,0,4,0,1,0,2392,6,0
39,1,86143,12,4,4,4,2,1,0,0,40,8
40,1,141245,6,4,4,5,0,0,0,0,40,13
58,1,117477,0,1,5,1,1,0,0,0,36,0
46,1,184169,7,4,3,5,0,0,7688,0,35,0
43,1,270522,0,2,4,0,0,0,0,0,26,0
33,3,391122,0,3,5,2,0,0,0,0,30,0
19,1,351802,0,3,2,2,0,1,0,0,35,0
20,0,122244,0,3,0,0,0,0,0,0,28,0
51,1,138358,3,1,6,0,1,0,0,0,35,0
61,2,186451,5,4,3,4,0,1,0,1902,40,0
37,2,252939,10,3,3,1,1,0,5455,0,40,0
40,1,105936,0,5,5,2,0,0,0,0,38,0
20,1,119215,1,3,7,2,0,1,0,0,40,0
31,1,189759,9,4,5,4,0,1,0,0,40,18
22,1,349368,0,3,5,3,0,0,0,0,40,0
63,1,68872,0,4,7,5,2,0,0,0,20,0
30,1,32008,6,3,11,0,0,0,0,0,72,0
43,6,265698,6,4,3,5,0,0,0,0,45,0
55,6,104917,7,4,3,4,1,1,0,0,40,0
23,1,133061,0,4,9,4,0,1,0,0,80,0
38,2,341643,9,3,1,0,0,1,0,0,60,0
17,1,136363,3,3,4,2,0,1,0,0,20,0
40,1,191342,6,4,1,4,2,1,0,0,40,5
20,1,256240,0,3,4,2,0,1,0,0,30,0
40,1,75363,1,2,1,1,0,0,0,0,40,0
19,0,117444,0,3,0,2,0,1,0,0,30,0
32,1,77634,8,4,5,4,0,1,0,0,45,0
38,1,252947,1,4,8,4,1,1,0,0,40,0
22,1,315524,1,3,5,2,1,1,0,0,30,27
54,1,263925,11,4,7,4,0,1,0,0,50,0
27,1,181280,7,3,8,1,0,1,0,0,30,0
42,1,70055,0,4,8,4,0,1,0,0,40,0
51,1,110747,0,4,6,4,0,1,0,1887,40,0
42,1,96321,1,4,9,4,0,1,0,0,50,0
49,1,277434,0,4,7,4,0,1,0,0,50,0
28,1,297735,1,4,2,4,0,1,0,0,40,0
66,0,186030,2,4,0,4,0,1,0,0,32,0
58,1,201112,1,1,5,0,1,0,0,0,55,0
21,1,212114,1,3,3,2,0,0,0,0,8,0
35,1,86648,7,4,3,4,0,1,0,1977,45,0
22,1,403519,0,4,2,4,0,1,0,0,40,0
47,4,159726,0,4,6,4,0,1,0,0,40,0
21,1,98678,1,3,4,2,0,1,0,0,15,0
23,1,160968,1,3,3,2,0,1,0,0,10,0
28,1,178489,6,3,1,1,1,0,0,0,45,1
74,1,101590,5,0,5,0,1,0,0,0,20,0
46,1,165138,10,4,6,4,0,1,0,0,40,0
48,5,238966,1,1,1,0,0,1,0,0,40,0
22,1,448626,1,3,9,2,0,1,0,0,40,0
56,4,356067,7,3,9,0,0,1,0,0,16,0
20,1,275190,0,3,5,2,0,0,0,0,40,0
39,1,153976,1,4,6,4,0,1,0,0,52,0
22,1,324922,0,3,2,0,0,1,0,0,50,0
41,1,117585,0,4,1,4,0,1,0,1485,40,0
17,1,205726,8,3,9,2,0,0,0,0,15,0
44,4,197558,5,4,3,4,0,1,0,0,70,0
65,1,196174,3,1,8,0,0,0,0,0,28,0
44,1,120277,7,4,1,4,0,1,0,0,38,0
35,1,82622,0,3,4,2,0,1,0,0,40,0
43,3,94937,6,1,5,1,0,0,0,0,40,0
29,1,128777,2,1,6,1,0,0,0,0,55,0
58,2,110199,2,4,7,4,0,1,0,0,40,0
27,5,243871,1,3,5,2,0,0,0,0,45,0
37,4,68899,0,4,6,4,0,1,0,2129,40,0
24,1,155913,6,4,3,4,0,1,0,0,44,0
27,0,182386,8,1,0,1,0,0,0,0,35,0
45,1,96975,1,1,8,1,0,0,0,0,40,0
49,1,165152,0,4,9,4,0,1,0,0,48,0
34,1,208353,0,3,2,2,0,1,0,0,40,0
59,1,99131,7,0,1,0,0,0,0,0,40,0
43,1,240124,10,4,6,4,0,1,0,0,40,0
33,4,270889,0,3,7,0,0,1,0,0,60,0
55,1,234125,0,4,4,4,0,1,0,0,40,0
46,2,102628,7,0,12,1,0,1,0,0,40,0
68,1,217424,0,4,12,4,0,1,0,0,24,0
50,1,113176,0,1,5,0,0,0,0,0,40,0
35,1,205338,0,4,6,4,0,1,0,0,40,0
29,1,161478,6,3,5,0,2,0,0,0,40,19
23,6,220912,6,3,3,0,1,0,0,0,40,0
34,1,182926,0,4,6,4,0,1,0,0,43,0
21,1,206681,1,3,9,2,0,0,0,0,15,0
49,1,99361,5,4,3,4,0,1,0,0,45,0
32,1,192565,0,4,2,4,0,1,0,0,40,0
57,3,337895,6,4,3,4,1,1,0,0,40,0
32,4,298332,6,4,3,4,0,1,0,0,45,0
42,1,227466,0,3,4,3,1,1,0,0,40,0
39,1,214896,0,2,4,0,0,0,0,0,40,29
47,0,83046,6,4,0,4,0,1,0,0,18,0
39,1,370795,0,3,5,1,1,0,0,0,40,0
34,1,169605,3,2,4,1,0,0,0,0,36,0
23,3,55465,1,3,8,0,0,1,0,0,40,0
37,1,305379,6,4,1,4,0,1,0,0,50,0
46,3,31141,1,1,7,0,0,1,0,0,40,0
76,3,25319,7,0,3,0,0,0,0,0,15,0
30,1,164309,0,3,9,0,0,0,0,0,35,0
21,1,197050,1,3,4,2,0,0,0,0,35,0
23,1,297152,1,3,5,2,1,0,0,0,25,0
58,4,118253,0,4,10,4,0,1,0,0,70,0
54,1,172281,7,1,11,0,0,1,0,0,40,0
24,1,275421,10,3,2,2,0,0,0,0,40,0
26,1,158810,6,3,3,0,0,1,0,0,70,0
33,1,205950,0,3,4,2,0,1,0,0,40,0
22,1,335453,0,3,5,0,0,0,0,0,60,0
46,1,102308,0,4,8,4,0,1,0,0,56,0
37,2,482927,1,1,4,0,0,1,0,0,65,0
48,1,236858,8,1,4,0,0,0,0,0,31,0
25,1,240676,1,1,11,2,0,0,0,0,40,0
51,3,45334,1,4,12,4,2,1,0,0,70,1
27,1,209891,1,3,8,0,1,1,0,0,50,0
46,1,138370,2,4,4,4,2,1,0,1651,40,5
56,1,198388,0,1,5,0,0,0,0,0,40,0
31,1,168521,6,3,1,0,0,0,0,0,40,0
34,2,156292,0,3,8,0,1,1,0,0,40,0
49,1,68505,14,1,4,0,1,1,0,0,37,0
35,1,38294,0,4,6,4,0,1,0,0,40,0
37,1,115289,1,4,1,4,0,1,0,0,40,0
48,1,254291,7,4,3,4,0,1,0,0,40,0
17,1,96282,3,3,4,2,0,1,0,0,14,0
23,1,203139,1,3,4,3,0,0,0,0,40,0
67,1,233022,8,0,5,1,0,0,0,0,20,0
28,4,123983,1,4,9,2,2,1,0,0,63,11
24,1,284317,6,3,4,2,0,0,0,0,30,0
39,1,491000,6,3,1,3,1,1,0,0,45,0
31,1,35378,1,1,5,0,0,0,0,0,45,0
33,0,152875,6,4,0,5,2,0,0,0,40,5
22,1,32616,1,3,4,0,0,0,0,0,30,0
36,1,343476,0,1,6,0,0,1,0,0,30,0
33,5,239018,4,4,3,4,0,1,0,0,60,0
20,1,140001,1,3,5,2,0,1,0,0,40,0
29,1,123677,0,4,2,5,2,0,0,0,40,39
67,0,192916,0,4,0,4,0,1,3818,0,11,0
27,1,185670,6,4,9,4,0,1,0,0,60,0
30,1,1184622,1,4,7,4,1,1,0,0,35,0
42,1,403187,0,1,8,1,1,0,0,0,40,0
28,1,190391,6,3,9,0,0,1,0,0,40,0
33,4,124187,9,3,4,0,1,1,0,0,32,0
36,1,117073,0,3,6,2,0,1,0,0,40,0
48,1,67725,6,4,9,4,0,1,0,0,45,0
38,1,165472,6,4,3,4,0,1,0,0,40,0
47,4,237731,0,4,10,4,0,1,2829,0,65,0
48,4,197702,1,4,7,4,0,1,0,0,40,0
26,1,142506,6,3,3,1,1,0,0,0,35,0
47,4,355978,4,4,7,4,0,1,0,2002,45,0
55,1,176317,0,0,5,2,0,0,0,0,40,0
53,3,173093,1,4,1,5,2,0,0,1887,40,8
62,0,73091,2,0,0,0,1,1,0,0,40,0
57,4,286836,3,4,6,4,0,1,0,0,8,0
53,2,58913,7,4,1,4,0,1,0,0,42,0
39,1,111275,0,4,6,4,0,1,0,0,40,0
18,1,205218,8,3,9,2,0,0,0,0,20,0
53,1,103931,1,4,3,4,0,1,0,0,40,0
26,1,280093,12,4,6,4,0,1,0,1628,50,0
39,1,76417,7,4,3,4,0,1,0,0,40,0
41,1,106679,7,3,1,0,0,1,27828,0,50,0
45,1,112283,6,4,9,4,0,1,0,0,55,0
27,1,405765,0,4,6,4,0,1,0,0,40,1
76,6,178665,14,4,4,4,0,1,0,0,30,0
36,1,198237,6,4,3,4,0,1,15024,0,50,0
62,0,123612,6,4,0,4,0,1,0,0,4,0
61,1,101265,1,1,5,1,0,0,0,0,43,0
50,0,257117,14,4,0,4,0,1,0,0,50,0
35,6,107233,0,3,5,1,4,1,0,0,55,0
35,5,186845,6,4,9,2,0,1,5178,0,50,0
21,1,207103,0,3,8,2,0,1,0,0,40,0
29,1,126208,0,4,2,4,1,1,0,0,40,0
38,6,194630,6,3,12,0,0,0,4787,0,43,0
17,3,99893,8,3,5,0,1,0,0,1602,40,0
38,1,296125,0,2,14,1,1,0,0,0,30,0
18,0,216508,0,3,0,2,0,1,0,0,30,0
47,1,102771,0,4,7,4,0,1,0,0,50,0
40,1,87771,0,4,6,5,0,0,0,1628,45,0
43,5,150533,0,4,9,4,0,1,0,0,68,0
45,6,159816,7,4,3,5,0,0,0,1977,35,0
53,1,196278,1,0,9,0,0,0,0,0,40,0
33,1,125249,0,2,12,2,0,0,0,0,40,0
32,1,213887,1,1,2,1,0,1,0,0,45,0
72,0,213255,0,0,0,0,0,0,0,0,8,0
23,2,110128,1,3,4,2,0,1,0,0,40,0
20,1,258430,1,3,4,2,0,0,0,0,19,0
68,2,493363,6,4,1,4,0,1,0,0,20,0
26,1,359543,6,3,5,2,0,0,0,0,40,2
19,3,255921,1,3,8,2,0,1,0,0,20,16
39,5,329980,6,4,9,4,0,1,0,2415,60,0
24,1,163665,6,3,4,2,0,0,0,0,40,0
42,1,223548,2,4,8,4,0,1,0,0,30,2
46,1,185385,0,4,9,4,0,1,0,0,65,0
53,3,167380,0,4,7,4,0,1,0,1740,50,0
32,1,212064,6,4,1,5,0,0,0,0,40,0
53,1,198824,6,3,1,1,0,0,0,0,40,0
55,1,70088,7,4,3,4,0,1,0,0,40,0
30,6,200892,7,4,3,4,0,1,0,0,40,0
46,4,168195,5,4,3,4,0,1,0,1902,45,0
47,5,109832,0,1,1,0,0,1,0,0,60,0
25,6,192321,6,3,3,2,0,0,0,0,40,0
51,6,35211,7,4,3,4,4,1,0,0,40,0
51,1,392286,0,4,7,4,0,1,0,0,40,0
64,6,202738,0,4,5,5,0,0,0,0,35,0
40,1,279679,1,1,1,0,0,1,0,0,45,0
30,1,110643,1,3,1,0,0,1,0,0,52,0
21,1,132053,1,3,5,2,0,0,0,1721,35,0
52,5,114758,6,4,9,4,0,1,15024,0,50,0
73,0,123345,0,0,0,0,0,0,0,0,65,0
39,1,101073,9,4,9,4,0,1,0,0,24,0
51,4,136836,9,1,7,1,1,0,0,0,30,0
38,1,179117,9,3,2,0,1,0,10520,0,50,0
59,0,424468,6,4,0,4,0,1,0,0,40,0
40,5,104235,7,3,4,2,0,1,0,0,99,0
50,1,198681,1,4,7,4,0,1,0,0,70,0
36,1,187046,0,4,9,4,0,1,0,0,40,0
27,1,104423,9,3,5,0,0,1,0,0,40,0
38,1,186191,6,3,3,2,0,1,0,0,40,0
19,0,204441,0,3,0,3,1,1,0,0,20,0
52,4,42984,5,4,3,4,0,1,0,0,70,0
30,1,129707,1,4,9,4,0,1,0,1848,40,0
29,1,106179,6,3,5,0,0,0,0,0,35,10
47,2,103406,0,4,11,4,0,1,0,0,40,0
31,5,467108,6,3,3,0,0,1,0,0,45,0
26,3,218782,0,4,5,4,3,1,0,0,40,0
28,1,182344,0,3,4,0,1,1,0,0,40,0
42,1,200574,1,4,9,4,0,1,0,0,40,0
29,1,133937,4,3,3,2,0,1,0,0,40,0
35,1,301614,0,4,4,4,0,1,0,0,60,0
42,1,188693,1,4,6,4,0,1,0,0,40,0
30,4,455995,8,3,6,0,0,1,0,0,45,0
23,0,123983,6,3,0,2,3,1,0,0,40,0
36,1,30267,0,4,7,4,0,1,0,0,50,0
23,1,154978,0,4,4,4,0,1,0,0,40,32
21,0,140012,1,3,0,2,0,1,0,0,20,0
61,0,113544,6,4,0,4,0,1,0,0,55,0
38,1,173968,0,4,6,4,0,1,0,0,45,0
35,1,54159,0,4,6,4,0,1,0,0,38,0
22,1,279802,1,3,5,2,0,0,0,0,40,0
24,1,88676,0,3,4,2,0,1,0,0,35,0
63,4,231777,6,3,7,0,0,1,0,0,40,0
61,1,51170,0,4,6,4,0,1,0,0,55,0
36,4,285020,0,4,6,4,0,1,2885,0,40,0
20,1,47791,13,1,4,0,0,0,0,0,10,0
57,1,236944,0,4,2,4,1,1,0,0,40,0
34,1,168768,9,3,5,0,0,0,0,0,35,0
53,6,86600,0,4,4,4,1,1,0,0,40,0
51,4,259323,0,4,6,4,0,1,0,0,70,0
36,1,370156,0,1,5,1,0,0,0,0,38,0
48,1,102092,0,4,6,4,0,1,0,0,40,0
36,1,96452,6,4,3,4,0,1,0,0,45,0
32,1,178623,0,3,4,0,1,0,0,0,40,1
28,1,141957,9,4,11,4,0,1,0,1887,70,0
27,1,113635,0,3,6,0,0,1,0,0,35,23
57,1,70720,0,4,4,4,0,1,0,0,78,0
50,1,126566,0,4,8,4,1,1,0,0,40,0
50,1,421561,1,1,1,0,0,1,0,0,40,0
40,1,31621,0,5,5,1,0,0,0,0,40,0
25,1,198632,1,5,9,0,0,1,0,0,50,0
32,1,134886,0,4,5,5,0,0,0,0,40,0
37,1,260093,0,3,5,1,1,0,0,0,40,0
49,1,83444,0,1,1,0,0,1,0,0,40,0
48,1,187715,0,4,6,4,0,1,0,0,46,0
20,1,528616,12,3,4,3,0,1,0,0,40,2
38,4,267556,0,4,9,4,0,1,0,0,64,0
48,4,247294,0,4,6,4,0,1,0,0,30,25
35,4,89508,1,4,1,4,0,1,3908,0,60,0
23,1,113601,1,3,8,2,0,1,0,0,30,0
36,1,226918,6,3,9,0,1,1,0,0,48,0
56,3,156842,1,2,4,0,1,1,0,0,40,0
34,1,186346,0,2,4,0,0,0,0,0,40,0
71,1,180117,3,4,2,4,0,1,0,0,40,0
76,6,329355,0,0,4,0,0,0,0,0,13,0
67,5,73559,0,4,1,4,0,1,9386,0,50,0
47,1,187969,8,1,4,0,0,0,0,0,38,0
46,1,94809,1,1,14,1,0,0,0,0,30,0
30,1,149787,1,4,8,4,0,1,0,0,40,0
90,1,221832,6,4,1,4,0,1,0,0,45,0
41,2,26892,6,3,5,0,0,1,0,0,40,0
45,1,145637,1,1,5,1,0,0,0,0,48,0
36,2,243666,0,1,5,2,1,0,0,0,40,0
19,1,127491,0,3,4,0,0,1,0,0,40,0
51,1,45599,0,1,3,0,0,1,0,0,40,0
57,4,123778,0,4,9,4,0,1,0,0,48,0
23,1,107882,6,3,5,2,0,0,0,0,40,0
50,3,299831,1,1,5,1,0,0,0,880,40,0
36,1,127686,0,2,5,1,0,0,0,0,37,0
60,1,188650,12,4,9,4,0,1,0,0,40,1
39,1,211154,6,4,11,4,0,1,0,0,50,0
60,2,69251,7,4,3,4,2,1,0,0,38,5
24,5,142404,6,4,1,4,0,1,0,0,40,0
39,1,115076,1,4,2,4,0,1,0,0,40,0
44,4,138975,0,4,6,4,0,1,0,0,55,0
33,1,191856,1,1,5,0,0,0,0,0,40,0
33,1,205469,1,4,1,4,0,1,0,0,40,0
18,1,177648,0,3,9,2,0,0,0,0,25,0
